Variable,Horizon,LowerCI,Resp,HigherCI
Default Risk,8,-0.0467270663769855,0.0184888597762328,0.0184888597762328
Default Risk,9,-0.0356334200231232,0.0238905691586034,0.0238905691586034
Default Risk,10,-0.0255061417215606,0.0295008345142803,0.0295008345142803
Default Risk,11,-0.0192503674034935,0.0332781958219715,0.0332781958219715
Default Risk,12,-0.0147367224400924,0.0370631654289106,0.0370631654289106
Default Risk,13,-0.0112241662482099,0.0401564244884876,0.0401564244884876
Default Risk,14,-0.00745434806314055,0.0425584611200287,0.0425584611200287
Default Risk,15,-0.00411677040366692,0.0451525156268345,0.0451525156268345
Default Risk,16,-0.00116987557372577,0.047122924663435,0.047122924663435
Default Risk,17,0.00124753398908641,0.0491065218931806,0.0491065218931806
Default Risk,18,0.00370443659978489,0.0508261327325555,0.0508261327325555
Default Risk,19,0.00628593644920572,0.0525142263276637,0.0525142263276637
Default Risk,20,0.00728218163591723,0.0530202442405329,0.0530202442405329
Default Risk,21,0.00952158004005728,0.0539104745422985,0.0539104745422985
Default Risk,22,0.0100834461899136,0.0541653202309529,0.0541653202309529
Default Risk,23,0.0106325322194466,0.0535268779042293,0.0535268779042293
Default Risk,24,0.0114590602349232,0.0534982733357579,0.0534982733357579
Default Risk,25,0.0134030800454887,0.0541043889123614,0.0541043889123614
Default Risk,26,0.0130127251340833,0.052955209265431,0.052955209265431
Default Risk,27,0.0134810308933223,0.051021840900176,0.051021840900176
Default Risk,28,0.0134081559374762,0.0489260749576897,0.0489260749576897
Default Risk,29,0.0126292050553211,0.0478882117624754,0.0478882117624754
Default Risk,30,0.0122432281570895,0.047925885192511,0.047925885192511
Default Risk,31,0.0120971074335282,0.048115904731877,0.048115904731877
Default Risk,32,0.0113967983549523,0.0467683757984314,0.0467683757984314
Default Risk,33,0.0109988909758829,0.0459557419462316,0.0459557419462316
Default Risk,34,0.0106203246504949,0.0447621687427675,0.0447621687427675
Default Risk,35,0.00991432802208894,0.0441529793719496,0.0441529793719496
Default Risk,36,0.00906825696748704,0.0427833789233239,0.0427833789233239
Default Risk,37,0.00819148276344602,0.041423957246897,0.041423957246897
Default Risk,38,0.00775191723514377,0.0401881075565991,0.0401881075565991
Default Risk,39,0.00731456309198189,0.0384401450099342,0.0384401450099342
Default Risk,40,0.00645749696036308,0.0373350470278316,0.0373350470278316
S&P 500,1,1.11523521479599,4.3249531911818,4.3249531911818
S&P 500,2,1.94416709014002,5.53222212326764,5.53222212326764
S&P 500,3,2.34628098295539,5.89323495701302,5.89323495701302
S&P 500,4,2.62004252643288,6.13598627407211,6.13598627407211
S&P 500,5,2.7256401590511,6.34544366873645,6.34544366873645
S&P 500,6,2.89470151353905,6.31705660374826,6.31705660374826
S&P 500,7,2.98742495741367,6.42292698609279,6.42292698609279
S&P 500,8,2.9378023375989,6.42946071489845,6.42946071489845
S&P 500,9,2.88429855492929,6.41006655734296,6.41006655734296
S&P 500,10,2.77758210980927,6.384258161143,6.384258161143
S&P 500,11,2.69346319448523,6.39656788193894,6.39656788193894
S&P 500,12,2.60924228550174,6.3008508160813,6.3008508160813
S&P 500,13,2.46392780515383,6.21143075147326,6.21143075147326
S&P 500,14,2.27630090533709,6.12774910015662,6.12774910015662
S&P 500,15,2.15892341643169,6.03570406239223,6.03570406239223
S&P 500,16,1.89650075633958,5.84132705229544,5.84132705229544
S&P 500,17,1.75253612333822,5.79582742477241,5.79582742477241
S&P 500,18,1.64633682212934,5.63255350866771,5.63255350866771
S&P 500,19,1.47856441442859,5.58074548533842,5.58074548533842
S&P 500,20,1.22717400469516,5.41889187522534,5.41889187522534
S&P 500,21,1.12538002517935,5.32554900270706,5.32554900270706
S&P 500,22,1.02302403706309,5.17715101126676,5.17715101126676
S&P 500,23,0.815117631999214,4.97184858863019,4.97184858863019
S&P 500,24,0.671543840364292,4.81124355179969,4.81124355179969
S&P 500,25,0.545758924212255,4.59039299527873,4.59039299527873
S&P 500,26,0.454946362916879,4.36923150693098,4.36923150693098
S&P 500,27,0.329838691649567,4.10953360531958,4.10953360531958
S&P 500,28,0.181462538230921,3.89373275370183,3.89373275370183
S&P 500,29,0.0548057562100711,3.66008021987192,3.66008021987192
S&P 500,30,-0.07803629338575,3.49442392244737,3.49442392244737
S&P 500,31,-0.166949230619666,3.40436498092769,3.40436498092769
S&P 500,32,-0.237030413359115,3.29222625182277,3.29222625182277
S&P 500,33,-0.365913632629766,3.17772415672431,3.17772415672431
S&P 500,34,-0.462007187423751,3.05986109792292,3.05986109792292
S&P 500,35,-0.551093391065102,2.97020329162444,2.97020329162444
S&P 500,36,-0.599889721858436,2.82885120698239,2.82885120698239
S&P 500,37,-0.679533173731454,2.68245490573933,2.68245490573933
S&P 500,38,-0.731703421568337,2.55004908895208,2.55004908895208
S&P 500,39,-0.792674141030216,2.43324813114255,2.43324813114255
S&P 500,40,-0.906552653103689,2.26808575527397,2.26808575527397
Inflation,1,-0.412748703499871,-0.121629806005013,-0.121629806005013
Inflation,2,-0.174358751492999,0.00838118712806286,0.00838118712806286
Inflation,3,-0.108987050446536,0.051937572507631,0.051937572507631
Inflation,4,-0.116558908400016,0.0306663472789932,0.0306663472789932
Inflation,5,-0.122385864888512,0.0164597567556564,0.0164597567556564
